CANFINHOME,0
CANTABIL,0
CAPACITE,0
CAPLIPOINT,0
CAPTRUST,0
CARBORUNIV,0
CAREERP,0
CARERATING,0
CASTEXTECH,0
CASTROLIND,0
CCHHL,0
CCL,0
CDSL,0
CEATLTD,0
CEBBCO,0
CELEBRITY,0
CENTENKA,0
CENTEXT,0
CENTRALBK,0
CENTRUM,0
CENTUM,0
CENTURYPLY,0
CENTURYTEX,0
CERA,0
CEREBRAINT,0
CESC,0
CESCVENT,0
CGCL,0
CGPOWER,0
CHALET,0
CHAMBLFERT,0
CHEMBOND,0
CHEMCON,0
CHEMFAB,0
CHENNPETRO,0
CHOLAFIN,0
CHOLAHLDNG,0
CHROMATIC,0
CIGNITITEC,0
CINELINE,0
CINEVISTA,0
CIPLA,0
CLEDUCATE,0
CLNINDIA,0
CMICABLES,0
CNOVAPETRO,0
COALINDIA,0
COCHINSHIP,0
COFORGE,0
COLPAL,0
COMPINFO,0
COMPUSOFT,0
CONCOR,0
CONFIPET,0
CONSOFINVT,0
CONTROLPR,0
CORALFINAC,0
CORDSCABLE,0
COROMANDEL,0
COSMOFILMS,0
COUNCODOS,0
COX&KINGS,0
CREATIVE,0
CREATIVEYE,0
CREDITACC,0
CREST,0
CRISIL,0
CROMPTON,0
CSBBANK,0
CTE,0
CUB,0
CUBEXTUB,0
CUMMINSIND,0
CUPID,0
CYBERMEDIA,0
CYBERTECH,0
CYIENT,0
DAAWAT,0
DABUR,0
DALBHARAT,0
DALMIASUG,0
DAMODARIND,0
DANGEE,0
DATAMATICS,0
DBCORP,0
DBL,1
DBREALTY,1
DBSTOCKBRO,0
DCAL,0
DCBBANK,0
DCM,0
DCMFINSERV,0
DCMNVL,0
DCMSHRIRAM,0
DCW,0
DECCANCE,1
DEEPAKFERT,0
DEEPAKNTR,0
DEEPENR,0
DELTACORP,0
DELTAMAGNT,0
DEN,1
DENORA,0
DFMFOODS,0
DGCONTENT,0
DHAMPURSUG,0
DHANBANK,0
DHANI,0
DHANUKA,0
DHARSUGAR,0
DHFL,0
DHUNINV,0
DIAMONDYD,0
DIAPOWER,0
DICIND,0
DIGISPICE,0
DIGJAMLTD,0
DISHTV,0
DIVISLAB,0
DIXON,0
DLF,0
DLINKINDIA,0
DMART,0
DNAMEDIA,0
DOLAT,0
DOLLAR,0
DONEAR,0
DPABHUSHAN,0
DPSCLTD,0
DPWIRES,0
DQE,0
DREDGECORP,0
DRREDDY,0
DSSL,0
DTIL,0
DUCON,0
DVL,0
DWARKESH,0
DYNAMATECH,0
DYNPRO,0
EASTSILK,0
EASUNREYRL,0
EBIXFOREX,0
ECLERX,0
EDELWEISS,0
EDUCOMP,0
EICHERMOT,0
EIDPARRY,0
EIHAHOTELS,0
EIHOTEL,0
EIMCOELECO,0
EKC,0
ELECON,0
ELECTCAST,0
ELECTHERM,0
ELGIEQUIP,0
ELGIRUBCO,0
EMAMILTD,0
EMAMIPAP,0
EMAMIREAL,0
EMCO,0
EMKAY,0
EMMBI,0
ENDURANCE,0
ENERGYDEV,0
ENGINERSIN,0
ENIL,0
EPL,0
EQUITAS,0
EQUITASBNK,0
ERIS,0
EROSMEDIA,0
ESABINDIA,0
ESCORTS,0
ESSARSHPNG,0
ESTER,0
EUROMULTI,0
EUROTEXIND,0
EVEREADY,0
EVERESTIND,0
EXCEL,0
EXCELINDUS,0
EXIDEIND,0
EXPLEOSOL,0
FACT,0
FAIRCHEMOR,0
FCL,0
FCONSUMER,0
FCSSOFT,0
FDC,0
FEDERALBNK,0
FEL,0
FELDVR,0
FIEMIND,0
FILATEX,0
FINCABLES,0
FINEORG,0
FINPIPE,0
FLEXITUFF,0
FLFL,0
FLUOROCHEM,0
FMGOETZE,0
FMNL,0
FORCEMOT,0
FORTIS,0
FOSECOIND,0
FRETAIL,0
FSC,0
FSL,0
GABRIEL,0
GAEL,0
GAIL,0
GAL,0
GALAXYSURF,0
GALLANTT,0
GALLISPAT,0
GAMMNINFRA,0
GANDHITUBE,0
GANECOS,0
GANESHHOUC,0
GANGESSECU,0
GARDENSILK,0
GARFIBRES,0
GATI,0
GAYAHWS,0
GAYAPROJ,0
GBGLOBAL,0
GDL,0
GEECEE,0
GEEKAYWIRE,0
GENESYS,0
GENUSPAPER,0
GENUSPOWER,0
GEOJITFSL,0
GEPIL,0
GESHIP,0
GET&D,0
GFLLIMITED,0
GFSTEELS,0
GHCL,0
GICHSGFIN,0
GICRE,0
GILLANDERS,0
GILLETTE,0
GINNIFILA,0
GIPCL,0
GISOLUTION,0
GKWLIMITED,0
GLAND,0
GLAXO,0
GLENMARK,0
GLFL,0
GLOBAL,0
GLOBALVECT,0
GLOBE,0
GLOBOFFS,0
GLOBUSSPR,0
GMBREW,0
GMDCLTD,0
GMMPFAUDLR,0
GMRINFRA,0
GNA,0
GNFC,0
GOACARBON,0
GOCLCORP,0
GODFRYPHLP,0
GODHA,0
GODREJAGRO,0
GODREJCP,0
GODREJIND,0
GODREJPROP,0
GOENKA,0
GOKEX,0
GOKUL,0
GOKULAGRO,0
GOLDENTOBC,0
GOLDIAM,0
GOLDTECH,0
GOODLUCK,0
GOODYEAR,0
GPIL,0
GPPL,0
GPTINFRA,0
GRANULES,0
GRAPHITE,0
GRASIM,0
GRAVITA,0
GREAVESCOT,0
GREENLAM,0
GREENPANEL,0
GREENPLY,0
GREENPOWER,0
GRINDWELL,0
GROBTEA,0
GRPLTD,0
GRSE,0
GSCLCEMENT,0
GSFC,0
GSPL,0
GSS,0
GTL,0
GTLINFRA,0
GTNIND,0
GTNTEX,0
GTPL,0
GUFICBIO,0
GUJALKALI,0
GUJAPOLLO,0
GUJGASLTD,0
GUJRAFFIA,0
GULFOILLUB,0
GULFPETRO,0
GULPOLY,0
GVKPIL,0
HAL,0
HAPPSTMNDS,0
HARITASEAT,0
HARRMALAYA,0
HATHWAY,0
HATSUN,0
HAVELLS,0
HAVISHA,0
HBLPOWER,0
HBSL,0
HCC,0
HCG,0
HCL-INSYS,0
HCLTECH,0
HDFC,0
HDFCAMC,0
HDFCBANK,0
HDFCLIFE,0
HDIL,0
HEG,0
HEIDELBERG,0
HEMIPROP,0
HERCULES,0
HERITGFOOD,0
HEROMOTOCO,0
HESTERBIO,0
HEXATRADEX,0
HFCL,0
HGINFRA,0
HGS,0
HIKAL,0
HIL,0
HILTON,0
HIMATSEIDE,0
HINDALCO,0
HINDCOMPOS,0
HINDCOPPER,0
HINDMOTORS,0
HINDNATGLS,0
HINDOILEXP,0
HINDPETRO,0
HINDUNILVR,0
HINDZINC,0
HIRECT,0
HISARMETAL,0
HITECH,0
HITECHCORP,0
HITECHGEAR,0
HLVLTD,0
HMT,0
HMVL,0
HNDFDS,0
HONAUT,0
HONDAPOWER,0
HOTELRUGBY,0
HOVS,0
HPL,0
HSCL,0
HSIL,0
HTMEDIA,0
HUBTOWN,0
HUDCO,0
HUHTAMAKI,0
IBREALEST,0
IBULHSGFIN,0
ICEMAKE,0
ICICIBANK,0
ICICIGI,0
ICICIPRULI,0
ICIL,0
ICRA,0
IDBI,0
IDEA,0
IDFC,0
IDFCFIRSTB,0
IEX,0
IFBAGRO,0
IFBIND,0
IFCI,0
IFGLEXPOR,0
IGARASHI,0
IGL,0
IGPL,0
IIFL,0
IIFLSEC,0
IIFLWAM,0
IITL,0
IL&FSENGG,0
IL&FSTRANS,0
IMAGICAA,0
IMFA,0
IMPAL,0
INDBANK,0
INDHOTEL,0
INDIACEM,0
INDIAGLYCO,0
INDIAMART,0
INDIANB,0
INDIANCARD,0
INDIANHUME,0
INDIGO,0
INDLMETER,0
INDNIPPON,0
INDOCO,0
INDORAMA,0
INDOSOLAR,0
INDOSTAR,0
INDOTECH,0
INDOTHAI,0
INDOWIND,0
INDRAMEDCO,0
INDSWFTLAB,0
INDTERRAIN,0
INDUSINDBK,0
INDUSTOWER,0
INEOSSTYRO,0
INFIBEAM,0
INFOBEAN,0
INFOMEDIA,0
INFY,0
INGERRAND,0
INOXLEISUR,0
INOXWIND,0
INSECTICID,0
INSPIRISYS,0
INTEGRA,0
INTELLECT,0
INTENTECH,0
INVENTURE,0
IOB,0
IOC,0
IOLCP,0
IPCALAB,0
IRB,0
IRCON,0
IRCTC,0
ISEC,0
ISFT,0
ISMTLTD,0
ITC,0
ITDC,0
ITDCEM,0
ITI,0
IVC,0
IVP,0
IZMO,0
J&KBANK,0
JAGRAN,0
JAGSNPHARM,0
JAIBALAJI,0
JAICORPLTD,0
JAIHINDPRO,0
JAINSTUDIO,0
JAMNAAUTO,0
JASH,0
JAYAGROGN,0
JAYBARMARU,0
JAYNECOIND,0
JAYSREETEA,0
JBCHEPHARM,0
JBFIND,0
JBMA,0
JCHAC,0
JETAIRWAYS,0
JHS,0
JINDALPHOT,0
JINDALPOLY,0
JINDALSAW,0
JINDALSTEL,0
JINDRILL,0
JINDWORLD,0
JISLDVREQS,0
JISLJALEQS,0
JITFINFRA,0
JIYAECO,0
JKCEMENT,0
JKIL,0
JKLAKSHMI,0
JKPAPER,0
JKTYRE,0
JMA,0
JMCPROJECT,0
JMFINANCIL,0
JMTAUTOLTD,0
JOCIL,0
JPASSOCIAT,0
JPINFRATEC,0
JPOLYINVST,0
JPPOWER,0
JSL,0
JSLHISAR,0
JSWENERGY,0
JSWHL,0
JSWISPL,0
JSWSTEEL,0
JTEKTINDIA,0
JUBILANT,0
JUBLFOOD,0
JUBLINDS,0
JUMPNET,0
JUSTDIAL,0
JYOTHYLAB,0
JYOTISTRUC,0
KABRAEXTRU,0
KAJARIACER,0
KAKATCEM,0
KALPATPOWR,0
KALYANI,0
KALYANIFRG,0
KAMATHOTEL,0
KAMDHENU,0
KANANIIND,0
KANORICHEM,0
KANPRPLA,0
KANSAINER,0
KAPSTON,0
KARDA,0
KARMAENG,0
KARURVYSYA,0
KAUSHALYA,0
KAYA,0
KCP,0
KCPSUGIND,0
KDDL,0
KEC,0
KECL,0
KEERTI,0
KEI,0
KELLTONTEC,0
KENNAMET,0
KERNEX,0
KESORAMIND,0
KEYFINSERV,0
KGL,0
KHADIM,0
KHAICHEM,0
KHANDSE,0
KICL,0
KILITCH,0
KINGFA,0
KIOCL,0
KIRIINDUS,0
KIRLFER,0
KIRLOSBROS,0
KIRLOSENG,0
KIRLOSIND,0
KITEX,0
KKCL,0
KMSUGAR,0
KNRCON,0
KOKUYOCMLN,0
KOLTEPATIL,0
KOPRAN,0
KOTAKBANK,0
KOTARISUG,0
KOTHARIPET,0
KOTHARIPRO,0
KPITTECH,0
KPRMILL,0
KRBL,0
KREBSBIO,0
KRIDHANINF,0
KRISHANA,0
KSB,0
KSCL,0
KSK,0
KSL,0
KTKBANK,0
KUANTUM,0
KWALITY,0
L&TFH,0
LAKPRE,0
LALPATHLAB,0
LAMBODHARA,0
LAOPALA,0
LASA,0
LAURUSLABS,0
LAXMIMACH,0
LEMONTREE,0
LFIC,0
LGBBROSLTD,0
LGBFORGE,0
LIBAS,0
LIBERTSHOE,0
LICHSGFIN,0
LIKHITHA,0
LINCOLN,0
LINCPEN,0
LINDEINDIA,0
LOKESHMACH,0
LOTUSEYE,0
LOVABLE,0
LPDC,0
LSIL,0
LT,0
LTI,0
LTTS,0
LUMAXIND,0
LUMAXTECH,0
LUPIN,0
LUXIND,0
LYKALABS,0
LYPSAGEMS,0
M&M,0
M&MFIN,0
MAANALU,0
MACPOWER,0
MADHAV,0
MADHUCON,0
MADRASFERT,0
MAGADSUGAR,0
MAGMA,0
MAGNUM,0
MAHABANK,0
MAHAPEXLTD,0
MAHASTEEL,0
MAHEPC,0
MAHESHWARI,0
MAHINDCIE,0
MAHLIFE,0
MAHLOG,0
MAHSCOOTER,0
MAHSEAMLES,0
MAITHANALL,0
MAJESCO,0
MALUPAPER,0
MANAKALUCO,0
MANAKCOAT,0
MANAKSIA,0
MANAKSTEEL,0
MANALIPETC,0
MANAPPURAM,0
MANGALAM,0
MANGCHEFER,0
MANGLMCEM,0
MANGTIMBER,0
MANINDS,0
MANINFRA,0
MANUGRAPH,0
MARALOVER,0
MARATHON,0
MARICO,0
MARINE,0
MARKSANS,0
MARUTI,0
MASFIN,0
MASKINVEST,0
MASTEK,0
MATRIMONY,0
MAWANASUG,0
MAXHEALTH,0
MAXIND,0
MAXVIL,0
MAYURUNIQ,0
MAZDA,0
MAZDOCK,0
MBAPL,0
MBECL,0
MBLINFRA,0
MCDHOLDING,0
MCDOWELL-N,0
MCL,0
MCLEODRUSS,0
MCX,0
MEGASOFT,0
MEGH,0
MELSTAR,0
MENONBE,0
MEP,0
MERCATOR,0
METALFORGE,0
METKORE,0
METROPOLIS,0
MFSL,0
MGEL,0
MGL,0
MHRIL,0
MIC,0
MIDHANI,0
MINDACORP,0
MINDAIND,0
MINDTECK,0
MINDTREE,0
MIRCELECTR,0
MIRZAINT,0
MITTAL,0
MMFL,0
MMP,0
MMTC,0
MODIRUBBER,0
MOHITIND,0
MOHOTAIND,0
MOIL,0
MOLDTECH,0
MOLDTKPAC,0
MONTECARLO,0
MORARJEE,0
MOREPENLAB,0
MOTHERSUMI,0
MOTILALOFS,0
MOTOGENFIN,0
MPHASIS,0
MPSLTD,0
MRF,0
MRO-TEK,0
MRPL,0
MSPL,0
MSTCLTD,0
MTEDUCARE,0
MTNL,0
MUKANDENGG,0
MUKANDLTD,0
MUKTAARTS,0
MUNJALAU,0
MUNJALSHOW,0
MURUDCERA,0
MUTHOOTCAP,0
MUTHOOTFIN,0
NACLIND,0
NAGAFERT,0
NAGREEKCAP,0
NAGREEKEXP,0
NAHARCAP,0
NAHARINDUS,0
NAHARPOLY,0
NAHARSPING,0
NAM-INDIA,0
NATCOPHARM,0
NATHBIOGEN,0
NATIONALUM,0
NATNLSTEEL,0
NAUKRI,0
NAVINFLUOR,0
NAVKARCORP,0
NAVNETEDUL,0
NBCC,0
NBIFIN,0
NBVENTURES,0
NCC,0
NCLIND,0
NDGL,0
NDL,0
NDRAUTO,0
NDTV,0
NECCLTD,0
NECLIFE,0
NELCAST,0
NELCO,0
NEOGEN,0
NESCO,0
NESTLEIND,0
NETWORK18,0
NEULANDLAB,0
NEWGEN,0
NEXTMEDIA,0
NFL,0
NH,0
NHPC,0
NIACL,0
NIITLTD,0
NILAINFRA,0
NILASPACES,0
NILKAMAL,0
NIPPOBATRY,0
NIRAJ,0
NIRAJISPAT,0
NITCO,0
NITINFIRE,0
NITINSPIN,0
NKIND,0
NLCINDIA,0
NMDC,0
NOCIL,0
NOIDATOLL,0
NORBTEAEXP,0
NOVARTIND,0
NRAIL,0
NRBBEARING,0
NSIL,0
NTL,0
NTPC,0
NUCLEUS,0
NXTDIGITAL,0
OAL,0
OBEROIRLTY,0
OCCL,0
OFSS,0
OIL,0
OISL,0
OLECTRA,0
OMAXAUTO,0
OMAXE,0
OMMETALS,0
ONELIFECAP,0
ONEPOINT,0
ONGC,0
ONMOBILE,0
ONWARDTEC,0
OPTIEMUS,0
OPTOCIRCUI,0
ORBTEXP,0
ORCHPHARMA,0
ORICONENT,0
ORIENTABRA,0
ORIENTALTL,0
ORIENTBELL,0
ORIENTCEM,0
ORIENTELEC,0
ORIENTHOT,0
ORIENTLTD,0
ORIENTPPR,0
ORIENTREF,0
ORISSAMINE,0
ORTEL,0
ORTINLABSS,0
OSWALAGRO,0
PAEL,0
PAGEIND,0
PAISALO,0
PALASHSECU,0
PALREDTEC,0
PANACEABIO,0
PANACHE,0
PANAMAPET,0
PARABDRUGS,0
PARACABLES,0
PARAGMILK,0
PARSVNATH,0
PATELENG,0
PATINTLOG,0
PATSPINLTD,0
PCJEWELLER,0
PDMJEPAPER,0
PDSMFL,0
PEARLPOLY,0
PEL,0
PENIND,0
PENINLAND,0
PERSISTENT,0
PETRONET,0
PFC,0
PFIZER,0
PFOCUS,0
PFS,0
PGEL,0
PGHH,0
PGHL,0
PGIL,0
PHILIPCARB,0
PHOENIXLTD,0
PIDILITIND,0
PIIND,0
PILANIINVS,0
PILITA,0
PIONDIST,0
PIONEEREMB,0
PITTIENG,0
PKTEA,0
PLASTIBLEN,0
PNB,0
PNBGILTS,0
PNBHOUSING,0
PNC,0
PNCINFRA,0
PODDARHOUS,0
PODDARMENT,0
POKARNA,0
POLYCAB,0
POLYMED,0
POLYPLEX,0
PONNIERODE,0
POWERGRID,0
POWERINDIA,0
POWERMECH,0
PPAP,0
PPL,0
PRABHAT,0
PRADIP,0
PRAENG,0
PRAJIND,0
PRAKASH,0
PRAKASHSTL,0
PRAXIS,0
PRECAM,0
PRECOT,0
PRECWIRE,0
PREMEXPLN,0
PREMIER,0
PREMIERPOL,0
PRESSMN,0
PRESTIGE,0
PRICOLLTD,0
PRIMESECU,0
PRINCEPIPE,0
PRIVISCL,0
PROZONINTU,0
PRSMJOHNSN,0
PSB,0
PSPPROJECT,0
PTC,0
PTL,0
PUNJABCHEM,0
PUNJLLOYD,0
PURVA,0
PVR,0
QUESS,0
QUICKHEAL,0
RADAAN,0
RADICO,0
RADIOCITY,0
RAIN,0
RAJESHEXPO,0
RAJRATAN,0
RAJRAYON,0
RAJSREESUG,0
RAJTV,0
RALLIS,0
RAMANEWS,0
RAMASTEEL,0
RAMCOCEM,0
RAMCOIND,0
RAMCOSYS,0
RAMKY,0
RAMSARUP,0
RANASUG,0
RANEENGINE,0
RANEHOLDIN,0
RATNAMANI,0
RAYMOND,0
RBL,0
RBLBANK,0
RCF,0
RCOM,0
RECLTD,0
REDINGTON,0
REFEX,0
RELAXO,0
RELCAPITAL,0
RELIANCE,1
RELIGARE,1
RELINFRA,0
REMSONSIND,0
RENUKA,0
REPCOHOME,0
REPL,0
REPRO,0
RESPONIND,0
REVATHI,0
RGL,0
RHFL,0
RICOAUTO,0
RIIL,0
RITES,0
RKDL,0
RKEC,0
RKFORGE,0
RMCL,0
RML,0
RNAVAL,0
ROHITFERRO,0
ROHLTD,0
ROLLT,0
ROLTA,0
ROML,0
ROSSARI,0
ROSSELLIND,0
ROUTE,0
RPGLIFE,0
RPOWER,0
RPPINFRA,0
RSSOFTWARE,0
RSWM,0
RSYSTEMS,0
RTNINFRA,0
RTNPOWER,0
RUBYMILLS,0
RUCHI,0
RUCHINFRA,0
RUCHIRA,0
RUPA,0
RUSHIL,0
RVHL,0
RVNL,0
S&SPOWER,0
SABEVENTS,0
SADBHAV,0
SADBHIN,0
SAFARI,0
SAGARDEEP,0
SAGCEM,0
SAIL,1
SAKAR,0
SAKHTISUG,0
SAKSOFT,0
SAKUMA,0
SALASAR,0
SALONA,0
SALSTEEL,0
SALZERELEC,0
SAMBHAAV,0
SANCO,0
SANDESH,0
SANDHAR,0
SANGAMIND,0
SANGHIIND,0
SANGHVIFOR,0
SANGHVIMOV,0
SANGINITA,0
SANOFI,0
SANWARIA,0
SARDAEN,0
SAREGAMA,0
SARLAPOLY,0
SASKEN,0
SASTASUNDR,0
SATIA,0
SATIN,0
SBICARD,0
SBILIFE,0
SBIN,0
SCAPDVR,0
SCHAEFFLER,0
SCHAND,0
SCHNEIDER,0
SCI,1
SDBL,0
SEAMECLTD,0
SELAN,0
SELMCL,0
SEPOWER,0
SEQUENT,0
SESHAPAPER,0
SETCO,0
SETUINFRA,0
SEYAIND,0
SEZAL,0
SFL,1
SGL,0
SHAHALLOYS,0
SHAKTIPUMP,0
SHALBY,0
SHALPAINTS,0
SHANKARA,0
SHANTIGEAR,0
SHARDACROP,0
SHARDAMOTR,0
SHAREINDIA,0
SHEMAROO,1
SHIL,0
SHILPAMED,0
SHIRPUR-G,0
SHIVAMAUTO,0
SHIVAMILLS,0
SHIVATEX,0
SHK,0
SHOPERSTOP,0
SHRADHA,0
SHREDIGCEM,0
SHREECEM,1
SHREEPUSHK,0
SHREERAMA,0
SHRENIK,0
SHREYANIND,0
SHREYAS,0
SHRIPISTON,0
SHRIRAMCIT,0
SHRIRAMEPC,0
SHYAMCENT,0
SHYAMTEL,1
SICAGEN,0
SICAL,0
SIEMENS,0
SIGIND,0
SIL,0
SILINV,0
SILLYMONKS,0
SIMBHALS,0
SIMPLEXINF,0
SINTERCOM,0
SINTEX,0
SIRCA,0
SIS,0
SITINET,0
SIYSIL,0
SJVN,0
SKFINDIA,1
SKIL,0
SKIPPER,0
SKMEGGPROD,0
SMARTLINK,0
SMLISUZU,0
SMPL,1
SMSLIFE,0
SMSPHARMA,0
SNOWMAN,0
SOBHA,0
SOLARA,0
SOLARINDS,0
SOMANYCERA,0
SOMATEX,0
SOMICONVEY,0
SONATSOFTW,0
SORILINFRA,0
SOTL,0
SOUTHBANK,0
SOUTHWEST,0
SPAL,0
SPANDANA,0
SPARC,0
SPECIALITY,0
SPENCERS,0
SPENTEX,0
SPIC,0
SPICEJET,1
SPLIL,0
SPMLINFRA,0
SPTL,0
SREEL,0
SREINFRA,1
SRF,0
SRHHYPOLTD,0
SRIPIPES,0
SRPL,0
SRTRANSFIN,0
SSWL,0
STAR,1
STARCEMENT,0
STARPAPER,0
STCINDIA,1
STEELCITY,0
STEELXIND,0
STEL,0
STERTOOLS,0
STLTECH,0
SUBCAPCITY,0
SUBEXLTD,0
SUBROS,0
SUDARSCHEM,0
SUJANAUNI,0
SUMEETINDS,0
SUMICHEM,0
SUMIT,0
SUMMITSEC,0
SUNCLAYLTD,0
SUNDARAM,1
SUNDARMFIN,1
SUNDARMHLD,0
SUNDRMBRAK,0
SUNDRMFAST,0
SUNFLAG,0
SUNPHARMA,0
SUNTECK,0
SUNTV,0
SUPERHOUSE,0
SUPERSPIN,0
SUPPETRO,1
SUPRAJIT,1
SUPREMEENG,0
SUPREMEIND,0
SUPREMEINF,1
SURANASOL,0
SURANAT&P,0
SURYALAXMI,0
SURYAROSNI,0
SUTLEJTEX,0
SUULD,0
SUVEN,0
SUVENPHAR,0
SUZLON,0
SWANENERGY,0
SWARAJENG,0
SWELECTES,0
SWSOLAR,0
SYMPHONY,1
SYNCOM,0
SYNGENE,0
TAINWALCHM,0
TAJGVK,0
TAKE,0
TALBROAUTO,0
TANLA,0
TANTIACONS,0
TARC,0
TARMAT,0
TASTYBITE,0
TATACHEM,1
TATACOFFEE,0
TATACOMM,1
TATACONSUM,0
TATAELXSI,0
TATAINVEST,0
TATAMETALI,0
TATAMOTORS,0
TATAMTRDVR,0
TATAPOWER,0
TATASTEEL,0
TATASTLBSL,0
TATASTLLP,0
TBZ,0
TCI,1
TCIDEVELOP,0
TCIEXP,0
TCIFINANCE,0
TCNSBRANDS,0
TCPLPACK,1
TCS,1
TDPOWERSYS,0
TEAMLEASE,0
TECHIN,0
TECHM,0
TECHNOE,0
TECHNOFAB,0
TEJASNET,0
TERASOFT,1
TEXINFRA,0
TEXMOPIPES,0
TEXRAIL,0
TFCILTD,0
TFL,0
TGBHOTELS,0
THANGAMAYL,0
THEINVEST,0
THEMISMED,0
THERMAX,0
THIRUSUGAR,0
THOMASCOOK,0
THOMASCOTT,0
THYROCARE,0
TI,0
TIDEWATER,0
TIIL,0
