TI,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/powerfinancecorporation/PFC02
AKASH,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/prakashfotransoftech/PFS01
PRAKASH,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/prakashfotransoftech/PFS01
RSSOFTWARE,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/prakashfotransoftech/PFS01
PGEL,"http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/pgelectroplast/PE06
PIIND,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/piindustries/PII
PILITA,"http://www.moneycontrol.com/india/stockpricequote/plastics/pilitalicalifestyle/PI08
PIONEEREMB,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/pioneerembroideries/PE
PITTIENG,"http://www.moneycontrol.com/india/stockpricequote/engineering/pittiengineering/PL
PLASTIBLEN,"http://www.moneycontrol.com/india/stockpricequote/plastics/plastiblendsindia/PI13
TI,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/punjabnationalbank/PNB05
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/punjabnationalbank/PNB05
PNBGILTS,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/pnbgilts/PNB04
PNBHOUSING,"http://www.moneycontrol.com/india/stockpricequote/financehousing/pnbhousingfinance/PHF
ITI,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pritishnandycommunications/PNC
TI,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pritishnandycommunications/PNC
PNCINFRA,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/pncinfratech/PI26
PODDARHOUS,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/poddarhousingdevelopment/W13
POLYCAB,"http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/polycabindia/PI44
POLYMED,"http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/polymedicure/PM06
POLYPLEX,"http://www.moneycontrol.com/india/stockpricequote/packaging/polyplexcorporation/PC08
POWERGRID,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/powergridcorporationindia/PGC
POWERGRID,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/powergridcorporationindia/PGC01
POWERGRID,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/powergridcorporationindiafpo/PGC02
POWERINDIA,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/computerpowerindia/CPI06
POWERINDIA,"http://www.moneycontrol.com/india/stockpricequote/trading/empowerindia/EI18
POWERINDIA,"http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/gepowerindia/AP29
POWERMECH,"http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/powermechprojects/PMP
PPAP,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/ppapautomotive/PPP03
AKASH,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/prakashpipeslimited/PPL54268
PRAKASH,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/prakashpipeslimited/PPL54268
PRABHAT,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/prabhatdairy/PD07
PRADIP,"http://www.moneycontrol.com/india/stockpricequote/textilesweaving/pradipoverseas/PO04
PRAJIND,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/prajindustries/PI17
PRAKASH,"http://www.moneycontrol.com/india/stockpricequote/diversified/hindprakashindustries/HI06
PRAKASH,"http://www.moneycontrol.com/india/stockpricequote/cementmini/jaiprakashindustries/JI
PRAKASH,"http://www.moneycontrol.com/india/stockpricequote/diversified/prakashindustries/PI18
PRAXIS,"http://www.moneycontrol.com/india/stockpricequote/retail/praxishomeretaillimited/PRAXI54090
PREMIERPOL,"http://www.moneycontrol.com/india/stockpricequote/plastics/premierpolyfilm/PP19
PRESTIGE,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/prestigeestatesprojects/PEP02
PRIMESECU,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/primesecurities/PS
PRINCEPIPE,"http://www.moneycontrol.com/india/stockpricequote/plasticstubespipeshosesfittings/princepipesfittings/PPF
PSPPROJECT,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/pspprojects/PP26
PTC,"http://www.moneycontrol.com/india/stockpricequote/trading/ptcindia/PTC02
PTC,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/ptcindiafinancialservices/PIF02
PTC,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/ptcindustries/PTC03
TCI,"http://www.moneycontrol.com/india/stockpricequote/trading/ptcindia/PTC02
TCI,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/ptcindustries/PTC03
PTL,"http://www.moneycontrol.com/india/stockpricequote/tyres/ptlenterprises/PTL06
PUNJABCHEM,"http://www.moneycontrol.com/india/stockpricequote/chemicals/punjabchemicalscropprotection/PCC03
PUNJLLOYD,"http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/punjlloyd/PL9
QUESS,"http://www.moneycontrol.com/india/stockpricequote/engineering/quesscorp/QC
QUICKHEAL,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/quickhealtechnologies/QHT
RADAAN,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/radaanmediaworksindia/RMW
RADICO,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/radicokhaitanfinance/RKF
RADICO,"http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/radicokhaitan/RK01
RAIN,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/bhakraindustries/BIL03
RAIN,"http://www.moneycontrol.com/india/stockpricequote/chemicals/bhuvantripuraindustries/BTI01
RAIN,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/bohraindustries/BI18
RAIN,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/dharnendraindustries/DI08
RAIN,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/indraindustries/II18
RAIN,"http://www.moneycontrol.com/india/stockpricequote/plastics/infraindustries/II03
RAIN,"http://www.moneycontrol.com/india/stockpricequote/textilesmachinery/meeraindustries/MI40
RAIN,"http://www.moneycontrol.com/india/stockpricequote/textilesmachinery/meeraindustries/MI61
RAIN,"http://www.moneycontrol.com/india/stockpricequote/cementmajor/rainindustries/RC12
RAIN,"http://www.moneycontrol.com/india/stockpricequote/hotels/saveraindustries/SH
RAIN,"http://www.moneycontrol.com/india/stockpricequote/cementmini/snhehadharaindustries/SIL05
RAIN,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/spectraindustries/SI33
RAIN,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/tungabhadraindustries/TIL01
RAJESHEXPO,"http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/rajeshexports/RE07
RAJRATAN,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/rajratanglobalwire/RGW01
RAJRAYON,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/rajrayonindustries/RR01
RAJRAYON,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/rajrayonltd/RRL01
RALLIS,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/rallisindia/RI03
RAMANEWS,"http://www.moneycontrol.com/india/stockpricequote/paper/shreeramanewsprint/RNP01
RAMASTEEL,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/ramasteeltubes/RST
RAMCOCEM,"http://www.moneycontrol.com/india/stockpricequote/cementmajor/theramcocements/MC
RAMCOIND,"http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/ramcoindustries/RI26
RAMKY,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ramkyinfrastructure/RI12
RAMSARUP,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/ramsarupindustries/RI36
RANASUG,"http://www.moneycontrol.com/india/stockpricequote/sugar/ranasugars/RS05
RANEENGINE,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/raneenginevalves/REV
RANEHOLDIN,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/raneholdings/RH01
RATNAMANI,"http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/ratnamanimetalstubes/RMT
ARIES,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/ranebrakelinings/RBL01
RBLBANK,"http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/rblbank/RB03
MIC,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/rashtriyachemicalsfertilisers/RCF01
TI,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/rashtriyachemicalsfertilisers/RCF01
TIL,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/rashtriyachemicalsfertilisers/RCF01
REFEX,"http://www.moneycontrol.com/india/stockpricequote/chemicals/refexindustries/RR05
REFEX,"http://www.moneycontrol.com/india/stockpricequote/chemicals/refexindustriesrightsentitlements/RIR01
RELAXO,"http://www.moneycontrol.com/india/stockpricequote/leatherproducts/relaxofootwears/RF07
RELIANCE,"http://www.moneycontrol.com/india/stockpricequote/refineries/relianceindustries/RI
RELIANCE,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/reliancechemotexindustries/RCI02
RELIANCE,"http://www.moneycontrol.com/india/stockpricequote/relianceindust/relianceindustrieslimitedrightsentitlement/RIL08
RELIANCE,"http://www.moneycontrol.com/india/stockpricequote/diversified/relianceindustriespartlypaidup/RIP02
RELIGARE,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/religareenterprises/RE09
REMSONSIND,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/remsonsindustries/RI10
RENUKA,"http://www.moneycontrol.com/india/stockpricequote/sugar/shreerenukasugars/SRS03
REPCOHOME,"http://www.moneycontrol.com/india/stockpricequote/financehousing/repcohomefinance/RHF
REPRO,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/arssinfrastructureprojects/AIP
REPRO,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/basilinfrastructureprojects/BIP
REPRO,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/gammoninfrastructureprojects/GIP01
REPRO,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/gcclinfrastructureprojects/GCC04
REPRO,"http://www.moneycontrol.com/india/stockpricequote/otheragricultureproducts/halderventurelimited/HALDE53985
REPRO,"http://www.moneycontrol.com/india/stockpricequote/hemisphere/hemispherepropertiesindia/HPI01
REPRO,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/kemicareproducts/KPL
REPRO,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/nitinfireprotectionindustries/NFP01
REPRO,"http://www.moneycontrol.com/india/stockpricequote/printingstationery/reproindia/RI35
REPRO,"http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/sadbhavinfrastructureprojects/SIP
REPRO,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sangamhealthcareproducts/SHC01
REVATHI,"http://www.moneycontrol.com/india/stockpricequote/compressors/revathicpequipment/RCP
RGL,"http://www.moneycontrol.com/india/stockpricequote/leatherproducts/oscarglobal/OG
RGL,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/telecanorglobal/TCG01
RGL,"http://www.moneycontrol.com/india/stockpricequote/constructionresidentialcommercialcomplexes/veerglobalinfraconstruction/VGI02
RICOAUTO,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/ricoauto/RA04
RKEC,"http://www.moneycontrol.com/india/stockpricequote/constructioninfrastructure/rkecprojects/RP26
ROLTA,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/roltaindia/RI15
ROSSARI,"http://www.moneycontrol.com/india/stockpricequote/specialitychemicals/rossaribiotech/RB05
ROSSELLIND,"http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/rossellindustries/RI19
ROSSELLIND,"http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/rossellindia/RT08
ROUTE,"http://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/routemobileltd/RML02
RPGLIFE,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/rpglifesciences/RPG05
RPOWER,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/adorpowertron/AP25
RPOWER,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/computerpowerindia/CPI06
RPOWER,"http://www.moneycontrol.com/india/stockpricequote/electricals/goldstarpower/GP15
RPOWER,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/nagpurpowerindustries/NPI04
RPPINFRA,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/rppinfraprojects/RIP01
RSYSTEMS,"http://www.moneycontrol.com/india/stockpricequote/electricequipment/hblpowersystems/HBL02
RSYSTEMS,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/patnicomputersystems/PCS02
RSYSTEMS,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/rsystemsinternational/RSI01
RSYSTEMS,"http://www.moneycontrol.com/india/stockpricequote/electricals/servotechpowersystems/SPS04
RSYSTEMS,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/spacecomputersystems/SCS06
RSYSTEMS,"http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/starlitpowersystems/SPS01
RSYSTEMS,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/tdpowersystems/TPS01
RSYSTEMS,"http://www.moneycontrol.com/india/stockpricequote/electricequipment/ucalpowersystems/UPS
RUBYMILLS,"http://www.moneycontrol.com/india/stockpricequote/textilescompositemills/rubymills/RM04
RUCHI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ruchisoyaindustries/RSI
RUCHIRA,"http://www.moneycontrol.com/india/stockpricequote/paper/ruchirapapers/RP25
RUSHIL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/rushildecorre/RDR
RUSHIL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/rushildecor/RD02
RUSHIL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/rushildecorpp/RDP01
RUSHIL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/rushildecorri/RDR01
SABEVENTS,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sabeventsgovernancenowmedia/SAB02
SADBHAV,"http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/sadbhavengineering/SE19
SAFARI,"http://www.moneycontrol.com/india/stockpricequote/safariind/safariindustriesindia/SII01
SAGARDEEP,"http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/sagardeepalloys/SA05
SAKAR,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/sakarhealthcare/SH15
SAKUMA,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sakumaexportsltd/SAKUM53271
SALASAR,"http://www.moneycontrol.com/india/stockpricequote/engineering/salasartechnoengineering/STE02
SALONA,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/salonacotspin/SC48
SALSTEEL,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/salsteel/SAL03
SALZERELEC,"http://www.moneycontrol.com/india/stockpricequote/electricequipment/salzerelectronics/SE01
SAMBHAAV,"http://www.moneycontrol.com/india/stockpricequote/printingstationery/sambhaavmedia/SM16
SANCO,"http://www.moneycontrol.com/india/stockpricequote/plastics/sancoindustries/SI05
SANDESH,"http://www.moneycontrol.com/india/stockpricequote/printingstationery/sandesh/S01
SANDHAR,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/sandhartechnologies/STl06
SANGHIIND,"http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/sanghiindustries/SI04
SANGHVIFOR,"http://www.moneycontrol.com/india/stockpricequote/castingsforgings/sanghviforgingengineering/SFE
SANGHVIMOV,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/sanghvimovers/SM10
SANGINITA,"http://www.moneycontrol.com/india/stockpricequote/chemicals/sanginitachemicals/SC56
SANOFI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sanofiindia/AP26
SANWARIA,"http://www.moneycontrol.com/india/stockpricequote/personalcare/sanwariaconsumer/SAO
SARDAEN,"http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/sardaenergyminerals/SEM
SAREGAMA,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/saregamaindia/SI67
SASKEN,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/saskentechnologies/SCT01
SATIA,"http://www.moneycontrol.com/india/stockpricequote/paper/satiaindustries/SI96
SATIN,"http://www.moneycontrol.com/india/stockpricequote/satinri/satincreditcarenetworkre/SCN02
SATIN,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/satincreditcarenetwork/SCN
SATIN,"http://www.moneycontrol.com/india/stockpricequote/satincreditcar/satincreditcarenetworkltdpp/SCN01
SBICARD,"http://www.moneycontrol.com/india/stockpricequote/sbicards/sbicardspaymentservices/SCP02
SBILIFE,"http://www.moneycontrol.com/india/stockpricequote/diversified/sbilifeinsurancecompany/SLI03
SCHAEFFLER,"http://www.moneycontrol.com/india/stockpricequote/bearings/schaefflerindia/FAG
SCHAND,"http://www.moneycontrol.com/india/stockpricequote/printingstationery/schandcompanylimited/CCL
SCHNEIDER,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/schneiderelectricinfrastructure/SEI04
SCHNEIDER,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/schneiderelectricpresidentsystems/APW
TI,"http://www.moneycontrol.com/india/stockpricequote/shipping/shippingcorporationindia/SCI
SELAN,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/selanexplorationtechnology/SET
SEPOWER,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/sepower/SEP03
SEPOWER,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/spbsepower/SPB06
SEQUENT,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sequentscientific/PID01
SETCO,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/setcoautomotive/SA14
SEYAIND,"http://www.moneycontrol.com/india/stockpricequote/chemicals/seyaindustries/SOC01
SEZAL,"http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/sezalglass/SAG
SGL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/artemisgloballifescience/AGL03
SGL,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/capricornsystemsglobalsolutions/CSG
SGL,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/datamaticsglobalservices/DGS01
SGL,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/khemsonsglobal/KG
SHAHALLOYS,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/shahalloys/SA03
SHAKTIPUMP,"http://www.moneycontrol.com/india/stockpricequote/pumps/shaktipumpsindia/SPI08
SHANKARA,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/shankarabuildingproducts/SBP02
SHARDACROP,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/shardacropchem/SC04
SHAREINDIA,"http://www.moneycontrol.com/india/stockpricequote/diversified/shareindiasecurities/SIS09
SHEMAROO,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/shemarooentertainment/SE03
TI,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/somanyhomeinnovationlimited/SHIL54290
SHILPAMED,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shilpamedicare/SM19
SHIVAMAUTO,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/shivamautotech/SA13
SHIVAMILLS,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/shivamillslimited/SHIVA54096
SHIVATEX,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/shivatexyarn/ST17
SHK,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/denishknitindustries/DKI
SHK,"http://www.moneycontrol.com/india/stockpricequote/steelrolling/kanishksteelindustries/KSI01
SHK,"http://www.moneycontrol.com/india/stockpricequote/trading/mishkaexim/ME16
SHK,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/mishkafinancetrading/PTF
SHK,"http://www.moneycontrol.com/india/stockpricequote/chemicals/shkelkarcompany/KC17
SHK,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/shreeganeshknit/SGK
SHK,"http://www.moneycontrol.com/india/stockpricequote/chemicals/shreepushkarchemicalsfertilisers/SPC03
SHREEPUSHK,"http://www.moneycontrol.com/india/stockpricequote/chemicals/shreepushkarchemicalsfertilisers/SPC03
SHRADHA,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/shradhainfraprojects/SI65
SHREECEM,"http://www.moneycontrol.com/india/stockpricequote/cementmajor/shreecements/SC12
SHREEPUSHK,"http://www.moneycontrol.com/india/stockpricequote/chemicals/shreepushkarchemicalsfertilisers/SPC03
SHREERAMA,"http://www.moneycontrol.com/india/stockpricequote/paper/shreeramanewsprint/RNP01
SHREERAMA,"http://www.moneycontrol.com/india/stockpricequote/packaging/shreeramamultitech/SRI01
SHREYAS,"http://www.moneycontrol.com/india/stockpricequote/shipping/shreyasshipping/SS12
SHRIRAMCIT,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/shriramcityunionfinancesecuredncds1res/SCU01
SHRIRAMCIT,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/shriramcityunionfinance/SCU
SHRIRAMEPC,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/shriramepc/SE21
SHYAMCENT,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/shyamcenturyferrous/SCF01
SHYAMTEL,"http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/shyamtelecom/ST05
SICAGEN,"http://www.moneycontrol.com/india/stockpricequote/trading/sicagenindia/SI91
SICAL,"http://www.moneycontrol.com/india/stockpricequote/transportlogistics/sicallogistics/SL15
LT,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/santoshindustriesltd/SIL17
NH,"http://www.moneycontrol.com/india/stockpricequote/cementmini/snhehadharaindustries/SIL05
NSIL,"http://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/easternsilkindustries/ESI06
NSIL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/shahlonsilkindustrieslimite/SHAHL54286
OIL,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/sidhindustries/SIL08
RAIN,"http://www.moneycontrol.com/india/stockpricequote/cementmini/snhehadharaindustries/SIL05
SATIN,"http://www.moneycontrol.com/india/stockpricequote/trading/satindustries/SIL15
SIL,"http://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/bonanzaindustries/AT05
SIL,"http://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/easternsilkindustries/ESI06
SIL,"http://www.moneycontrol.com/india/stockpricequote/textilesweaving/sagarsilkindustries/SSI01
SIL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/shahlonsilkindustrieslimite/SHAHL54286
TI,"http://www.moneycontrol.com/india/stockpricequote/castingsforgings/sandeepindustries/SIL03
TI,"http://www.moneycontrol.com/india/stockpricequote/trading/satindustries/SIL15
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/scottexindustries/SIL09
TI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/sidhindustries/SIL08
TI,"http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/swadindustriesleasing/SIL
TI,"http://www.moneycontrol.com/india/stockpricequote/plastics/swadeshiindustriesleasingcompany/SIL01
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/scottexindustries/SIL09
SILINV,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/silinvestments/SIL16
SILLYMONKS,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sillymonksentertainment/SME03
SIMPLEXINF,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/simplexinfrastructures/SI82
SINTERCOM,"http://www.moneycontrol.com/india/stockpricequote/castingsforgings/sintercomindia/SI73
SINTEX,"http://www.moneycontrol.com/india/stockpricequote/diversified/sintexindustries/SI27
SIRCA,"http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/sircapaintsindialtd/SPI06
SITINET,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sitinetworks/WWI
SKFINDIA,"http://www.moneycontrol.com/india/stockpricequote/bearings/skfindia/SKF01
SKIL,"http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/skilinfrastructure/SKI
SKMEGGPROD,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/skmeggproductsexportindia/SKM
SMARTLINK,"http://www.moneycontrol.com/india/stockpricequote/computershardware/smartlinkholdings/SNS01
SMLISUZU,"http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/smlisuzu/SM
SMSLIFE,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/smslifesciencesindia/SMS01
SMSPHARMA,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/smspharmaceuticals/SP38
SNOWMAN,"http://www.moneycontrol.com/india/stockpricequote/transportlogistics/snowmanlogistics/SL17
SOLARA,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/solaraactivepharmasciences/SOLAR54154
SOMANYCERA,"http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/somanyceramics/SC49
SOMATEX,"http://www.moneycontrol.com/india/stockpricequote/textilescompositemills/somatextilesindustries/STI03
SOMICONVEY,"http://www.moneycontrol.com/india/stockpricequote/rubber/somiconveyorbeltings/SCB
SORILINFRA,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/sorilinfraresources/IRS01
SOUTHWEST,"http://www.moneycontrol.com/india/stockpricequote/diversified/southwestpinnacleexploration/SWP
SPANDANA,"http://www.moneycontrol.com/india/stockpricequote/spandanasphoor/spandanasphoortyfinancial/SSF07
SPECIALITY,"http://www.moneycontrol.com/india/stockpricequote/hotels/specialityrestaurants/SR06
SPENCERS,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/spencersretailre/SRL01
SPENTEX,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/spentexindustries/SI35
SPIC,"http://www.moneycontrol.com/india/stockpricequote/petrochemicals/spicorganics/SPI07
SPMLINFRA,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/spmlinfra/SPM05
STARCEMENT,"http://www.moneycontrol.com/india/stockpricequote/cementmajor/starcement/SFC02
STARPAPER,"http://www.moneycontrol.com/india/stockpricequote/paper/starpapermills/SPM04
STEELCITY,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/steelcitysecurities/SCS09
STEL,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/stelholdings/STE01
SUJANAUNI,"http://www.moneycontrol.com/india/stockpricequote/domesticappliances/sujanauniversalindustries/SUI
SUMIT,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sumitwoods/SW01
SUMMITSEC,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/summitsecurities/SS56
SUNDARAM,"http://www.moneycontrol.com/india/stockpricequote/printingstationery/sundarammultipap/SMP02
SUNFLAG,"http://www.moneycontrol.com/india/stockpricequote/steelrolling/sunflagironsteelcompany/SIS05
